1.000000e+02 9.411790e-01 8.363099e-01
2.000000e+02 9.361755e-01 5.075780e-01
3.000000e+02 4.797688e-01 2.755763e-01
4.000000e+02 5.244782e-01 2.495357e-01
5.000000e+02 5.000455e-01 2.285023e-01
6.000000e+02 4.432282e-01 2.061648e-01
7.000000e+02 4.204517e-01 1.975808e-01
8.000000e+02 5.056969e-01 2.461346e-01
9.000000e+02 3.662082e-01 1.736661e-01
1.000000e+03 3.770219e-01 1.868226e-01
1.100000e+03 3.182990e-01 1.625497e-01
1.200000e+03 4.635131e-01 2.391487e-01
1.300000e+03 3.561890e-01 1.831733e-01
1.400000e+03 3.023686e-01 1.511357e-01
1.500000e+03 3.119519e-01 1.510493e-01
1.600000e+03 3.828678e-01 1.828694e-01
1.700000e+03 4.162412e-01 1.972154e-01
1.800000e+03 8.814606e-01 5.387503e-01
1.900000e+03 6.022545e-01 2.628272e-01
2.000000e+03 4.961575e-01 2.140425e-01
2.100000e+03 4.176848e-01 1.827398e-01
2.200000e+03 3.752281e-01 1.687819e-01
2.300000e+03 3.664285e-01 1.724385e-01
2.400000e+03 3.320692e-01 1.536447e-01
2.500000e+03 3.273615e-01 1.540029e-01
2.600000e+03 3.230346e-01 1.341775e-01
2.700000e+03 2.810274e-01 1.304594e-01
2.800000e+03 2.690608e-01 1.250732e-01
2.900000e+03 2.608107e-01 1.391760e-01
3.000000e+03 2.369626e-01 1.115845e-01
3.100000e+03 2.506471e-01 1.173350e-01
3.200000e+03 2.268938e-01 1.161354e-01
3.300000e+03 1.979910e-01 9.492268e-02
3.400000e+03 3.758619e-01 1.688499e-01
3.500000e+03 2.046614e-01 9.716339e-02
3.600000e+03 1.780976e-01 8.948822e-02
3.700000e+03 3.899274e-01 1.920159e-01
3.800000e+03 1.861505e-01 9.428262e-02
3.900000e+03 1.592378e-01 7.739802e-02
4.000000e+03 1.652804e-01 7.875000e-02
4.100000e+03 2.560259e-01 1.244976e-01
4.200000e+03 2.482426e-01 1.123142e-01
4.300000e+03 3.690340e-01 2.415457e-01
4.400000e+03 6.292672e-01 2.888125e-01
4.500000e+03 4.978835e-01 2.249374e-01
4.600000e+03 3.993157e-01 1.850240e-01
4.700000e+03 3.326740e-01 1.598528e-01
4.800000e+03 2.665364e-01 1.251245e-01
4.900000e+03 2.135191e-01 9.522296e-02
5.000000e+03 1.528508e-01 7.223906e-02
5.100000e+03 1.222039e-01 6.699354e-02
5.200000e+03 1.043161e-01 5.888138e-02
5.300000e+03 8.835356e-02 5.444656e-02
