-4.922481e-01 1.562500e-02
-4.844961e-01 1.562500e-02
-4.767442e-01 1.562500e-02
-4.689922e-01 1.562500e-02
-4.612403e-01 1.562500e-02
-4.534884e-01 1.562500e-02
-4.457364e-01 1.562500e-02
-4.379845e-01 1.562500e-02
-4.302326e-01 1.562500e-02
-4.224806e-01 1.562500e-02
-4.147287e-01 1.562500e-02
-4.069767e-01 1.562500e-02
-3.992248e-01 1.562500e-02
-3.914729e-01 1.562500e-02
-3.837209e-01 1.562500e-02
-3.759690e-01 1.562500e-02
-3.682171e-01 1.562500e-02
-3.604651e-01 1.562500e-02
-3.527132e-01 1.562500e-02
-3.449612e-01 1.562500e-02
-3.372093e-01 1.562500e-02
-3.294574e-01 1.562500e-02
-3.217054e-01 1.562500e-02
-3.139535e-01 1.562500e-02
-3.062016e-01 1.562500e-02
-2.984496e-01 1.562500e-02
-2.906977e-01 1.562500e-02
-2.829457e-01 1.562500e-02
-2.751938e-01 1.562500e-02
-2.674419e-01 1.562500e-02
-2.596899e-01 1.562500e-02
-2.519380e-01 1.562500e-02
-2.441860e-01 1.562500e-02
-2.364341e-01 1.562500e-02
-2.286822e-01 1.562500e-02
-2.209302e-01 1.562500e-02
-2.131783e-01 1.562500e-02
-2.054264e-01 1.562500e-02
-1.976744e-01 1.562500e-02
-1.899225e-01 1.562500e-02
-1.821705e-01 1.562500e-02
-1.744186e-01 1.562500e-02
-1.666667e-01 1.562500e-02
-1.589147e-01 1.562500e-02
-1.511628e-01 1.562500e-02
-1.434109e-01 1.562500e-02
-1.356589e-01 1.562500e-02
-1.279070e-01 1.562500e-02
-1.201550e-01 1.562500e-02
-1.124031e-01 1.562500e-02
-1.046512e-01 1.562500e-02
-9.689922e-02 1.562500e-02
-8.914729e-02 1.562500e-02
-8.139535e-02 1.562500e-02
-7.364341e-02 1.562500e-02
-6.589147e-02 1.562500e-02
-5.813953e-02 1.562500e-02
-5.038760e-02 1.562500e-02
-4.263566e-02 1.562500e-02
-3.488372e-02 1.562500e-02
-2.713178e-02 1.562500e-02
-1.937984e-02 1.562500e-02
-1.162791e-02 1.562500e-02
-3.875969e-03 1.562500e-02
3.875969e-03 1.562500e-02
1.162791e-02 1.562500e-02
1.937984e-02 1.562500e-02
2.713178e-02 1.562500e-02
3.488372e-02 1.562500e-02
4.263566e-02 1.562500e-02
5.038760e-02 1.562500e-02
5.813953e-02 1.562500e-02
6.589147e-02 1.562500e-02
7.364341e-02 1.562500e-02
8.139535e-02 1.562500e-02
8.914729e-02 1.562500e-02
9.689922e-02 1.562500e-02
1.046512e-01 1.562500e-02
1.124031e-01 1.562500e-02
1.201550e-01 1.562500e-02
1.279070e-01 1.562500e-02
1.356589e-01 1.562500e-02
1.434109e-01 1.562500e-02
1.511628e-01 1.562500e-02
1.589147e-01 1.562500e-02
1.666667e-01 1.562500e-02
1.744186e-01 1.562500e-02
1.821705e-01 1.562500e-02
1.899225e-01 1.562500e-02
1.976744e-01 1.562500e-02
2.054264e-01 1.562500e-02
2.131783e-01 1.562500e-02
2.209302e-01 1.562500e-02
2.286822e-01 1.562500e-02
2.364341e-01 1.562500e-02
2.441860e-01 1.562500e-02
2.519380e-01 1.562500e-02
2.596899e-01 1.562500e-02
2.674419e-01 1.562500e-02
2.751938e-01 1.562500e-02
2.829457e-01 1.562500e-02
2.906977e-01 1.562500e-02
2.984496e-01 1.562500e-02
3.062016e-01 1.562500e-02
3.139535e-01 1.562500e-02
3.217054e-01 1.562500e-02
3.294574e-01 1.562500e-02
3.372093e-01 1.562500e-02
3.449612e-01 1.562500e-02
3.527132e-01 1.562500e-02
3.604651e-01 1.562500e-02
3.682171e-01 1.562500e-02
3.759690e-01 1.562500e-02
3.837209e-01 1.562500e-02
3.914729e-01 1.562500e-02
3.992248e-01 1.562500e-02
4.069767e-01 1.562500e-02
4.147287e-01 1.562500e-02
4.224806e-01 1.562500e-02
4.302326e-01 1.562500e-02
4.379845e-01 1.562500e-02
4.457364e-01 1.562500e-02
4.534884e-01 1.562500e-02
4.612403e-01 1.562500e-02
4.689922e-01 1.562500e-02
4.767442e-01 1.562500e-02
4.844961e-01 1.562500e-02
4.922481e-01 1.562500e-02
-4.922481e-01 3.125000e-02
-4.844961e-01 3.125000e-02
-4.767442e-01 3.125000e-02
-4.689922e-01 3.125000e-02
-4.612403e-01 3.125000e-02
-4.534884e-01 3.125000e-02
-4.457364e-01 3.125000e-02
-4.379845e-01 3.125000e-02
-4.302326e-01 3.125000e-02
-4.224806e-01 3.125000e-02
-4.147287e-01 3.125000e-02
-4.069767e-01 3.125000e-02
-3.992248e-01 3.125000e-02
-3.914729e-01 3.125000e-02
-3.837209e-01 3.125000e-02
-3.759690e-01 3.125000e-02
-3.682171e-01 3.125000e-02
-3.604651e-01 3.125000e-02
-3.527132e-01 3.125000e-02
-3.449612e-01 3.125000e-02
-3.372093e-01 3.125000e-02
-3.294574e-01 3.125000e-02
-3.217054e-01 3.125000e-02
-3.139535e-01 3.125000e-02
-3.062016e-01 3.125000e-02
-2.984496e-01 3.125000e-02
-2.906977e-01 3.125000e-02
-2.829457e-01 3.125000e-02
-2.751938e-01 3.125000e-02
-2.674419e-01 3.125000e-02
-2.596899e-01 3.125000e-02
-2.519380e-01 3.125000e-02
-2.441860e-01 3.125000e-02
-2.364341e-01 3.125000e-02
-2.286822e-01 3.125000e-02
-2.209302e-01 3.125000e-02
-2.131783e-01 3.125000e-02
-2.054264e-01 3.125000e-02
-1.976744e-01 3.125000e-02
-1.899225e-01 3.125000e-02
-1.821705e-01 3.125000e-02
-1.744186e-01 3.125000e-02
-1.666667e-01 3.125000e-02
-1.589147e-01 3.125000e-02
-1.511628e-01 3.125000e-02
-1.434109e-01 3.125000e-02
-1.356589e-01 3.125000e-02
-1.279070e-01 3.125000e-02
-1.201550e-01 3.125000e-02
-1.124031e-01 3.125000e-02
-1.046512e-01 3.125000e-02
-9.689922e-02 3.125000e-02
-8.914729e-02 3.125000e-02
-8.139535e-02 3.125000e-02
-7.364341e-02 3.125000e-02
-6.589147e-02 3.125000e-02
-5.813953e-02 3.125000e-02
-5.038760e-02 3.125000e-02
-4.263566e-02 3.125000e-02
-3.488372e-02 3.125000e-02
-2.713178e-02 3.125000e-02
-1.937984e-02 3.125000e-02
-1.162791e-02 3.125000e-02
-3.875969e-03 3.125000e-02
3.875969e-03 3.125000e-02
1.162791e-02 3.125000e-02
1.937984e-02 3.125000e-02
2.713178e-02 3.125000e-02
3.488372e-02 3.125000e-02
4.263566e-02 3.125000e-02
5.038760e-02 3.125000e-02
5.813953e-02 3.125000e-02
6.589147e-02 3.125000e-02
7.364341e-02 3.125000e-02
8.139535e-02 3.125000e-02
8.914729e-02 3.125000e-02
9.689922e-02 3.125000e-02
1.046512e-01 3.125000e-02
1.124031e-01 3.125000e-02
1.201550e-01 3.125000e-02
1.279070e-01 3.125000e-02
1.356589e-01 3.125000e-02
1.434109e-01 3.125000e-02
1.511628e-01 3.125000e-02
1.589147e-01 3.125000e-02
1.666667e-01 3.125000e-02
1.744186e-01 3.125000e-02
1.821705e-01 3.125000e-02
1.899225e-01 3.125000e-02
1.976744e-01 3.125000e-02
2.054264e-01 3.125000e-02
2.131783e-01 3.125000e-02
2.209302e-01 3.125000e-02
2.286822e-01 3.125000e-02
2.364341e-01 3.125000e-02
2.441860e-01 3.125000e-02
2.519380e-01 3.125000e-02
2.596899e-01 3.125000e-02
2.674419e-01 3.125000e-02
2.751938e-01 3.125000e-02
2.829457e-01 3.125000e-02
2.906977e-01 3.125000e-02
2.984496e-01 3.125000e-02
3.062016e-01 3.125000e-02
3.139535e-01 3.125000e-02
3.217054e-01 3.125000e-02
3.294574e-01 3.125000e-02
3.372093e-01 3.125000e-02
3.449612e-01 3.125000e-02
3.527132e-01 3.125000e-02
3.604651e-01 3.125000e-02
3.682171e-01 3.125000e-02
3.759690e-01 3.125000e-02
3.837209e-01 3.125000e-02
3.914729e-01 3.125000e-02
3.992248e-01 3.125000e-02
4.069767e-01 3.125000e-02
4.147287e-01 3.125000e-02
4.224806e-01 3.125000e-02
4.302326e-01 3.125000e-02
4.379845e-01 3.125000e-02
4.457364e-01 3.125000e-02
4.534884e-01 3.125000e-02
4.612403e-01 3.125000e-02
4.689922e-01 3.125000e-02
4.767442e-01 3.125000e-02
4.844961e-01 3.125000e-02
4.922481e-01 3.125000e-02
-4.922481e-01 4.687500e-02
-4.844961e-01 4.687500e-02
-4.767442e-01 4.687500e-02
-4.689922e-01 4.687500e-02
-4.612403e-01 4.687500e-02
-4.534884e-01 4.687500e-02
-4.457364e-01 4.687500e-02
-4.379845e-01 4.687500e-02
-4.302326e-01 4.687500e-02
-4.224806e-01 4.687500e-02
-4.147287e-01 4.687500e-02
-4.069767e-01 4.687500e-02
-3.992248e-01 4.687500e-02
-3.914729e-01 4.687500e-02
-3.837209e-01 4.687500e-02
-3.759690e-01 4.687500e-02
-3.682171e-01 4.687500e-02
-3.604651e-01 4.687500e-02
-3.527132e-01 4.687500e-02
-3.449612e-01 4.687500e-02
-3.372093e-01 4.687500e-02
-3.294574e-01 4.687500e-02
-3.217054e-01 4.687500e-02
-3.139535e-01 4.687500e-02
-3.062016e-01 4.687500e-02
-2.984496e-01 4.687500e-02
-2.906977e-01 4.687500e-02
-2.829457e-01 4.687500e-02
-2.751938e-01 4.687500e-02
-2.674419e-01 4.687500e-02
-2.596899e-01 4.687500e-02
-2.519380e-01 4.687500e-02
-2.441860e-01 4.687500e-02
-2.364341e-01 4.687500e-02
-2.286822e-01 4.687500e-02
-2.209302e-01 4.687500e-02
-2.131783e-01 4.687500e-02
-2.054264e-01 4.687500e-02
-1.976744e-01 4.687500e-02
-1.899225e-01 4.687500e-02
-1.821705e-01 4.687500e-02
-1.744186e-01 4.687500e-02
-1.666667e-01 4.687500e-02
-1.589147e-01 4.687500e-02
-1.511628e-01 4.687500e-02
-1.434109e-01 4.687500e-02
-1.356589e-01 4.687500e-02
-1.279070e-01 4.687500e-02
-1.201550e-01 4.687500e-02
-1.124031e-01 4.687500e-02
-1.046512e-01 4.687500e-02
-9.689922e-02 4.687500e-02
-8.914729e-02 4.687500e-02
-8.139535e-02 4.687500e-02
-7.364341e-02 4.687500e-02
-6.589147e-02 4.687500e-02
-5.813953e-02 4.687500e-02
-5.038760e-02 4.687500e-02
-4.263566e-02 4.687500e-02
-3.488372e-02 4.687500e-02
-2.713178e-02 4.687500e-02
-1.937984e-02 4.687500e-02
-1.162791e-02 4.687500e-02
-3.875969e-03 4.687500e-02
3.875969e-03 4.687500e-02
1.162791e-02 4.687500e-02
1.937984e-02 4.687500e-02
2.713178e-02 4.687500e-02
3.488372e-02 4.687500e-02
4.263566e-02 4.687500e-02
5.038760e-02 4.687500e-02
5.813953e-02 4.687500e-02
6.589147e-02 4.687500e-02
7.364341e-02 4.687500e-02
8.139535e-02 4.687500e-02
8.914729e-02 4.687500e-02
9.689922e-02 4.687500e-02
1.046512e-01 4.687500e-02
1.124031e-01 4.687500e-02
1.201550e-01 4.687500e-02
1.279070e-01 4.687500e-02
1.356589e-01 4.687500e-02
1.434109e-01 4.687500e-02
1.511628e-01 4.687500e-02
1.589147e-01 4.687500e-02
1.666667e-01 4.687500e-02
1.744186e-01 4.687500e-02
1.821705e-01 4.687500e-02
1.899225e-01 4.687500e-02
1.976744e-01 4.687500e-02
2.054264e-01 4.687500e-02
2.131783e-01 4.687500e-02
2.209302e-01 4.687500e-02
2.286822e-01 4.687500e-02
2.364341e-01 4.687500e-02
2.441860e-01 4.687500e-02
2.519380e-01 4.687500e-02
2.596899e-01 4.687500e-02
2.674419e-01 4.687500e-02
2.751938e-01 4.687500e-02
2.829457e-01 4.687500e-02
2.906977e-01 4.687500e-02
2.984496e-01 4.687500e-02
3.062016e-01 4.687500e-02
3.139535e-01 4.687500e-02
3.217054e-01 4.687500e-02
3.294574e-01 4.687500e-02
3.372093e-01 4.687500e-02
3.449612e-01 4.687500e-02
3.527132e-01 4.687500e-02
3.604651e-01 4.687500e-02
3.682171e-01 4.687500e-02
3.759690e-01 4.687500e-02
3.837209e-01 4.687500e-02
3.914729e-01 4.687500e-02
3.992248e-01 4.687500e-02
4.069767e-01 4.687500e-02
4.147287e-01 4.687500e-02
4.224806e-01 4.687500e-02
4.302326e-01 4.687500e-02
4.379845e-01 4.687500e-02
4.457364e-01 4.687500e-02
4.534884e-01 4.687500e-02
4.612403e-01 4.687500e-02
4.689922e-01 4.687500e-02
4.767442e-01 4.687500e-02
4.844961e-01 4.687500e-02
4.922481e-01 4.687500e-02
-4.922481e-01 6.250000e-02
-4.844961e-01 6.250000e-02
-4.767442e-01 6.250000e-02
-4.689922e-01 6.250000e-02
-4.612403e-01 6.250000e-02
-4.534884e-01 6.250000e-02
-4.457364e-01 6.250000e-02
-4.379845e-01 6.250000e-02
-4.302326e-01 6.250000e-02
-4.224806e-01 6.250000e-02
-4.147287e-01 6.250000e-02
-4.069767e-01 6.250000e-02
-3.992248e-01 6.250000e-02
