1.000000e+00 2.546211e-01 2.566859e-01
2.000000e+00 2.038716e-01 2.078077e-01
3.000000e+00 1.608289e-01 1.683936e-01
4.000000e+00 1.250147e-01 1.378338e-01
5.000000e+00 9.588703e-02 1.150123e-01
6.000000e+00 7.276462e-02 9.853910e-02
7.000000e+00 5.484376e-02 8.700556e-02
8.000000e+00 4.124701e-02 7.914792e-02
9.000000e+00 3.109824e-02 7.392405e-02
1.000000e+01 2.359991e-02 7.052956e-02
1.100000e+01 1.808300e-02 6.837535e-02
1.200000e+01 1.402057e-02 6.704664e-02
1.300000e+01 1.101550e-02 6.625951e-02
1.400000e+01 8.776598e-03 6.582323e-02
1.500000e+01 7.093700e-03 6.561126e-02
1.600000e+01 5.816151e-03 6.554039e-02
1.700000e+01 4.836126e-03 6.555625e-02
1.800000e+01 4.076272e-03 6.562352e-02
1.900000e+01 3.480831e-03 6.571943e-02
2.000000e+01 3.009350e-03 6.582941e-02
2.100000e+01 2.632258e-03 6.594427e-02
2.200000e+01 2.327755e-03 6.605834e-02
2.300000e+01 2.079632e-03 6.616822e-02
2.400000e+01 1.875726e-03 6.627198e-02
2.500000e+01 1.706829e-03 6.636867e-02
2.600000e+01 1.565903e-03 6.645791e-02
2.700000e+01 1.447639e-03 6.653960e-02
2.800000e+01 1.347897e-03 6.661388e-02
2.900000e+01 1.263428e-03 6.668104e-02
3.000000e+01 1.191657e-03 6.674140e-02
3.100000e+01 1.130533e-03 6.679536e-02
3.200000e+01 1.078409e-03 6.684331e-02
3.300000e+01 1.033956e-03 6.688563e-02
3.400000e+01 9.960928e-04 6.692269e-02
3.500000e+01 9.639395e-04 6.695482e-02
3.600000e+01 9.367736e-04 6.698234e-02
3.700000e+01 9.140018e-04 6.700554e-02
3.800000e+01 8.951352e-04 6.702468e-02
3.900000e+01 8.797704e-04 6.703999e-02
4.000000e+01 8.675749e-04 6.705169e-02
4.100000e+01 8.582753e-04 6.705996e-02
4.200000e+01 8.516477e-04 6.706497e-02
4.300000e+01 8.475104e-04 6.706687e-02
4.400000e+01 8.457177e-04 6.706578e-02
