1.000000e+00 1.000000e+00 1.000000e+00
2.000000e+00 1.000000e+00 1.000000e+00
3.000000e+00 1.000000e+00 1.000000e+00
4.000000e+00 1.000000e+00 1.000000e+00
5.000000e+00 1.000000e+00 1.000000e+00
6.000000e+00 1.000000e+00 1.000000e+00
7.000000e+00 1.000000e+00 1.000000e+00
8.000000e+00 1.000000e+00 1.000000e+00
9.000000e+00 1.000000e+00 1.000000e+00
1.000000e+01 1.000000e+00 1.000000e+00
1.100000e+01 1.000000e+00 1.000000e+00
1.200000e+01 1.000000e+00 1.000000e+00
1.300000e+01 1.000000e+00 1.000000e+00
1.400000e+01 1.000000e+00 1.000000e+00
1.500000e+01 1.000000e+00 1.000000e+00
1.600000e+01 1.000000e+00 1.000000e+00
1.700000e+01 1.000000e+00 1.000000e+00
1.800000e+01 1.000000e+00 1.000000e+00
1.900000e+01 1.000000e+00 1.000000e+00
2.000000e+01 1.000000e+00 1.000000e+00
2.100000e+01 1.001095e+00 1.066997e+00
2.200000e+01 1.002064e+00 1.134105e+00
2.300000e+01 1.002931e+00 1.201313e+00
2.400000e+01 1.003717e+00 1.268608e+00
2.500000e+01 1.004438e+00 1.335978e+00
2.600000e+01 1.005104e+00 1.403414e+00
2.700000e+01 1.005726e+00 1.470907e+00
2.800000e+01 1.006312e+00 1.538448e+00
2.900000e+01 1.006868e+00 1.606030e+00
3.000000e+01 1.007401e+00 1.673646e+00
3.100000e+01 1.007914e+00 1.741289e+00
3.200000e+01 1.008411e+00 1.808953e+00
3.300000e+01 1.008896e+00 1.876633e+00
3.400000e+01 1.009373e+00 1.944324e+00
3.500000e+01 1.009843e+00 2.012021e+00
3.600000e+01 1.010310e+00 2.079719e+00
3.700000e+01 1.010775e+00 2.147414e+00
3.800000e+01 1.011241e+00 2.215101e+00
3.900000e+01 1.011710e+00 2.282776e+00
4.000000e+01 1.012185e+00 2.350435e+00
4.100000e+01 1.012666e+00 2.418075e+00
4.200000e+01 1.013157e+00 2.485690e+00
4.300000e+01 1.013660e+00 2.553276e+00
4.400000e+01 1.014177e+00 2.620830e+00
4.500000e+01 1.014710e+00 2.688347e+00
4.600000e+01 1.015263e+00 2.755823e+00
4.700000e+01 1.015838e+00 2.823252e+00
4.800000e+01 1.016438e+00 2.890631e+00
4.900000e+01 1.017067e+00 2.957953e+00
5.000000e+01 1.017729e+00 3.025215e+00
5.100000e+01 1.018429e+00 3.092409e+00
5.200000e+01 1.019171e+00 3.159532e+00
5.300000e+01 1.019961e+00 3.226576e+00
5.400000e+01 1.020807e+00 3.293535e+00
5.500000e+01 1.021714e+00 3.360404e+00
5.600000e+01 1.022693e+00 3.427175e+00
5.700000e+01 1.023751e+00 3.493842e+00
5.800000e+01 1.024902e+00 3.560399e+00
5.900000e+01 1.026157e+00 3.626839e+00
6.000000e+01 1.027531e+00 3.693156e+00
6.100000e+01 1.029039e+00 3.759346e+00
6.200000e+01 1.030702e+00 3.825402e+00
6.300000e+01 1.032537e+00 3.891324e+00
6.400000e+01 1.034568e+00 3.957110e+00
6.500000e+01 1.036817e+00 4.022761e+00
6.600000e+01 1.039306e+00 4.088282e+00
6.700000e+01 1.042058e+00 4.153678e+00
6.800000e+01 1.045090e+00 4.218961e+00
6.900000e+01 1.048413e+00 4.284144e+00
7.000000e+01 1.052029e+00 4.349240e+00
7.100000e+01 1.055926e+00 4.414266e+00
7.200000e+01 1.060077e+00 4.479238e+00
7.300000e+01 1.064439e+00 4.544169e+00
